StartTime,ErrCode,Repetition
2017/02/17 18:31:46,E620002L,1
2017/02/17 18:32:45,E620002R,1
2017/02/17 18:36:47,E620002L,1
2017/02/17 22:08:24,E600003R,1
2017/02/17 22:08:24,E620003R,1
2017/02/17 22:09:00,E551010L,1
2017/02/17 23:13:22,E551010L,1
2017/02/17 23:13:26,E632501R,1
2017/02/18 00:23:06,E551010L,1
2017/02/18 00:23:07,E632501R,1
2017/02/18 03:18:41,E551010L,1
2017/02/18 03:18:42,E620003R,4
2017/02/18 05:11:45,E600003L,1
2017/02/18 05:11:45,E620003L,1
2017/02/18 05:15:04,E551010R,1
2017/02/18 09:58:28,E551010R,1
2017/02/18 09:58:28,E620003L,3
2017/02/18 23:05:34,E620002L,1
2017/02/18 23:06:04,E620002R,1
2017/02/19 00:20:55,E551010L,1
2017/02/19 00:20:55,E620003R,1
2017/02/19 02:42:54,E620002L,1
2017/02/19 02:43:37,E620002R,1
2017/02/19 02:58:40,E620002L,1
2017/02/20 07:32:34,E620002R,1
2017/02/20 07:32:40,E620002L,2
2017/02/20 07:34:51,E620002L,2
2017/02/20 07:34:56,E620002R,1
2017/02/20 07:55:39,E620002L,1
2017/02/20 08:06:24,E551010R,1
2017/02/20 08:06:24,E632201L,1
2017/02/20 08:09:07,E620002L,1
2017/02/20 08:12:07,E620002L,1
2017/02/20 08:15:12,E551010R,1
2017/02/20 08:15:12,E632201L,1
2017/02/20 08:29:31,E620002L,2
2017/02/20 08:33:29,E620002L,1
2017/02/20 08:39:05,E551010R,1
2017/02/20 08:39:05,E632201L,1
2017/02/20 08:43:05,E620002L,1
2017/02/20 09:40:21,E551010R,1
2017/02/20 09:40:21,E632201L,1
2017/02/20 09:58:02,E620002L,1
2017/02/20 11:52:36,E620002L,1
2017/02/20 11:52:57,E620002R,1
2017/02/20 18:38:07,E620002L,1
2017/02/20 18:38:13,E620002R,1
2017/02/20 18:41:50,E620002R,1
2017/02/20 22:31:55,E620002L,2
2017/02/20 22:32:02,E620002R,2
2017/02/20 22:41:38,E620002L,1
2017/02/20 22:44:35,E620002L,1
2017/02/20 22:52:10,E620002L,1
2017/03/01 07:32:53,E620002R,2
2017/03/01 07:33:06,E620002L,2
2017/03/01 07:35:58,E620002L,1
2017/03/01 07:41:53,E620002L,1
2017/03/01 07:55:49,E620002L,1
2017/03/01 07:56:29,E620002R,2
2017/03/01 07:59:11,E620002L,2
2017/03/01 09:56:28,E620002L,1
2017/03/01 09:56:46,E620002R,1
2017/03/01 11:58:21,E620002L,1
2017/03/01 11:59:21,E620002R,1
2017/03/01 15:45:00,E620002L,1
2017/03/01 15:45:06,E620002R,1
2017/03/01 19:38:00,E620002L,1
2017/03/01 19:51:44,E620002L,2
2017/03/01 19:53:37,E620002R,1
2017/03/01 20:07:31,E620002L,1
2017/03/01 20:08:54,E620002R,1
2017/03/01 20:14:11,E620002L,1
2017/03/02 00:26:39,E620002L,1
2017/03/02 00:26:39,E620002R,1
2017/03/02 00:33:21,E620002L,2
2017/03/02 01:18:55,E551010L,1
2017/03/02 01:18:55,E620003R,2
2017/03/02 06:46:11,E620002L,1
2017/03/02 06:52:08,E620002L,2
2017/03/02 06:55:25,E620002L,1
2017/03/02 06:56:30,E620002R,1
2017/03/02 07:05:29,E600003R,1
2017/03/02 07:05:29,E620003R,1
2017/03/02 08:13:27,E620002L,1
2017/03/02 08:17:21,E620002L,1
2017/03/02 08:39:45,E620002L,1
2017/03/02 09:49:50,E620002L,1
2017/03/02 09:55:07,E620002L,1
2017/03/02 10:31:53,E620002L,1
2017/03/02 10:48:19,E620002L,1
2017/03/02 10:50:32,E620002L,1
2017/03/02 11:08:06,E620002R,1
2017/03/02 11:09:16,E620002L,1
2017/03/02 11:10:08,E620002R,1
2017/03/02 11:13:54,E620002R,1
2017/03/02 11:20:24,E620002L,1
2017/03/02 20:55:33,E620002L,2
2017/03/02 20:55:33,E620002R,1
2017/03/03 00:10:03,E620002L,1
2017/03/03 00:10:03,E620002R,1
2017/03/03 03:04:22,E620002L,1
2017/03/03 07:19:52,E620002L,2
2017/03/03 07:19:52,E620002R,2
2017/03/03 11:29:45,E551502L,1
2017/03/03 14:18:27,E620002R,1
2017/03/03 14:20:34,E620002L,2
2017/03/03 16:47:34,E551010R,1
2017/03/03 16:47:34,E620003L,1
2017/03/03 23:54:06,E620002L,1
2017/03/03 23:54:44,E620002R,1
2017/03/04 00:29:27,E551010R,1
2017/03/04 00:29:27,E632236L,1
2017/03/04 00:32:57,E551010L,1
2017/03/04 00:34:28,E632307R,1
2017/03/04 00:35:13,E620002L,1
2017/03/04 00:37:53,E620002R,1
2017/03/04 00:38:40,E620002L,1
2017/03/04 03:27:55,E551010L,1
2017/03/04 03:27:55,E632304R,1
2017/03/04 03:30:36,E551010R,1
2017/03/04 03:30:36,E632236L,2
2017/03/04 03:32:38,E551010L,1
2017/03/04 03:33:11,E632307R,1
2017/03/04 03:34:25,E551010R,1
2017/03/04 03:35:05,E620002R,3
2017/03/04 03:35:53,E620002L,1
2017/03/04 06:08:10,E551506R,1
2017/03/04 06:08:45,E551010L,1
2017/03/04 06:40:33,E620002L,1
2017/03/04 06:40:33,E620002R,1
2017/03/04 11:33:38,E620002L,1
2017/03/04 11:33:44,E620002R,1
2017/03/04 11:41:23,E620003R,1
2017/03/04 11:53:24,E600003L,1
2017/03/04 11:53:24,E620003L,1
2017/03/04 11:55:33,E551010R,1
2017/03/04 14:50:27,E620002L,2
2017/03/04 14:50:35,E620002R,2
2017/03/04 17:43:11,E600003R,1
2017/03/04 17:43:11,E620003R,1
2017/03/04 17:43:47,E551010L,1
2017/03/04 21:00:19,E620002L,2
2017/03/05 06:54:46,E620002L,1
2017/03/05 06:54:46,E620002R,1
2017/03/06 07:39:56,E620002L,3
2017/03/06 07:40:09,E620002R,2
2017/03/06 07:42:00,E620002L,2
2017/03/06 07:42:15,E620002R,2
2017/03/06 08:02:39,E620002L,1
2017/03/06 08:11:52,E620003R,1
2017/03/06 08:12:00,E551010L,1
2017/03/06 08:55:12,E620002R,1
2017/03/06 11:54:43,E620002R,1
2017/03/06 11:54:49,E620002L,2
2017/03/06 11:56:45,E620002R,1
2017/03/06 11:57:33,E620002L,1
2017/03/06 12:21:22,E620002L,3
2017/03/06 14:02:31,E620002R,1
2017/03/06 14:07:59,E620002L,2
2017/03/06 14:08:11,E620002R,2
2017/03/06 18:00:44,E620002R,1
2017/03/06 20:59:24,E620002R,1
2017/03/06 20:59:25,E620002L,2
2017/03/06 22:18:09,E551010L,1
2017/03/06 22:18:09,E620003R,1
2017/03/07 15:57:10,E620002L,1
2017/03/07 15:57:16,E620002R,1
2017/03/07 21:29:32,E620002L,1
2017/03/07 21:30:20,E620002R,1
2017/03/07 23:59:42,E551010L,1
2017/03/07 23:59:42,E620003R,2
2017/03/08 00:49:27,E551502R,1
2017/03/08 00:50:00,E551010L,1
2017/03/08 01:12:35,E620003R,1
2017/03/08 02:16:34,E551010R,1
2017/03/08 02:16:34,E620003L,5
2017/03/08 03:31:49,E551010R,1
2017/03/08 03:31:49,E620003L,2
2017/03/08 06:44:56,E620002L,1
2017/03/08 06:45:52,E620002R,1
2017/03/08 06:50:16,E620003R,2
2017/03/08 06:51:05,E620002R,1
2017/03/08 08:52:54,E620002L,2
2017/03/08 08:53:46,E620002R,1
2017/03/08 08:57:36,E620002L,1
2017/03/08 08:59:15,E620002R,1
2017/03/08 20:37:38,E620002L,2
2017/03/08 20:37:44,E620002R,1
2017/03/08 20:41:07,E620002L,1
2017/03/08 21:05:27,E600003R,1
2017/03/08 21:05:28,E620003R,1
2017/03/08 21:06:21,E551010L,1
2017/03/08 21:08:51,E620002R,1
2017/03/09 08:04:34,E620002R,1
2017/03/09 09:04:59,E620002L,1
2017/03/09 09:19:06,E620002L,2
2017/03/09 09:34:05,E600003R,1
2017/03/09 09:34:06,E620003R,1
2017/03/09 09:36:38,E600102L,1
2017/03/09 09:49:38,E620002L,1
2017/03/09 10:05:19,E620002L,1
2017/03/09 11:13:59,E620002L,1
2017/03/09 11:14:02,E620002R,1
2017/03/09 11:16:36,E620002L,1
2017/03/09 13:37:27,E620002L,2
2017/03/09 13:37:40,E620002R,2
2017/03/09 13:54:34,E620003R,3
2017/03/09 14:49:30,E620002L,1
2017/03/09 14:49:41,E620002R,1
2017/03/09 15:25:34,E551506L,1
2017/03/09 15:25:48,E551010R,1
2017/03/09 15:45:49,E620003R,1
2017/03/09 15:45:50,E600003R,1
2017/03/09 15:46:32,E551010L,1
2017/03/09 15:53:08,E600003L,1
2017/03/09 15:53:08,E620003L,1
2017/03/09 15:54:32,E551010R,1
2017/03/09 18:28:14,E620002L,1
2017/03/09 18:28:34,E620002R,1
2017/03/09 21:56:08,E620003R,1
2017/03/09 21:56:14,E551502R,1
2017/03/09 21:57:53,E551010L,1
2017/03/10 07:29:04,E551010R,1
2017/03/10 07:29:04,E632102L,1
2017/03/10 07:48:42,E620002R,1
2017/03/10 07:48:52,E620002L,2
2017/03/10 07:53:18,E620003L,1
2017/03/10 13:26:16,E620002L,1
2017/03/10 13:31:42,E620002L,1
2017/03/10 16:41:48,E620002L,1
2017/03/10 16:41:51,E620002R,1
2017/03/10 16:45:06,E620002L,1
2017/03/10 21:48:19,E620002L,1
2017/03/10 21:48:40,E620002R,1
2017/03/10 21:54:12,E620002R,1
2017/03/10 23:24:41,E620002L,1
2017/03/10 23:28:17,E620002R,1
2017/03/10 23:37:56,E620002L,1
2017/03/11 00:32:17,E620002R,1
2017/03/11 04:42:59,E620002L,1
2017/03/11 04:43:28,E620002R,1
2017/03/11 07:25:35,E620002R,1
2017/03/11 07:29:04,E620002R,1
2017/03/13 08:31:00,E620002L,1
2017/03/13 08:31:52,E620002R,2
2017/03/13 08:37:22,E620002L,3
2017/03/13 08:40:04,E620002R,1
2017/03/13 09:24:10,E620002R,1
2017/03/13 11:19:36,E620002L,1
2017/03/13 11:19:40,E620002R,1
2017/03/13 21:51:10,E600003L,1
2017/03/13 21:51:10,E620003L,1
2017/03/13 21:57:01,E620002L,2
2017/03/13 23:18:15,E530020R,1
2017/03/13 23:18:56,E551010L,1
2017/03/14 00:38:12,E620002L,2
2017/03/14 00:38:27,E620002R,1
2017/03/14 02:29:33,E632205L,1
2017/03/14 02:30:39,E551010R,1
2017/03/14 08:50:22,E620003R,5
2017/03/14 19:05:09,E551010L,1
2017/03/14 19:05:14,E632501R,1
2017/03/14 23:07:30,E551506L,1
2017/03/14 23:12:04,E600102R,1
2017/03/15 05:29:07,E620002R,1
2017/03/15 20:27:58,E620002L,1
2017/03/15 20:28:03,E620002R,1
2017/03/15 21:06:05,E551010L,1
2017/03/15 21:06:05,E632501R,1
2017/03/15 21:39:44,E620002R,3
2017/03/16 00:00:47,E620002L,2
2017/03/16 00:01:31,E620002R,1
2017/03/16 06:04:34,E620002L,1
2017/03/16 06:05:01,E620002R,1
2017/03/16 06:06:56,E620002L,2
2017/03/16 07:03:38,E605179R,1
2017/03/16 07:03:38,E620003R,1
2017/03/16 07:04:26,E551010L,1
2017/03/16 08:00:06,E620003R,3
2017/03/16 08:33:26,E620002R,1
2017/03/16 09:53:47,E551010L,1
2017/03/16 09:53:48,E620003R,2
2017/03/16 10:24:45,E632234L,1
2017/03/16 10:25:06,E551010R,1
2017/03/16 10:50:31,E620002L,1
2017/03/16 10:50:37,E620002R,2
2017/03/16 11:41:25,E600003L,1
2017/03/16 11:41:26,E620003L,1
2017/03/16 11:42:57,E551010R,1
2017/03/16 14:35:50,E620003L,1
2017/03/16 14:44:08,E600003L,1
2017/03/16 14:44:08,E620003L,2
2017/03/16 14:44:29,E551010R,1
2017/03/16 16:17:18,E600003L,1
2017/03/16 16:17:18,E620003L,1
2017/03/16 16:18:21,E551010R,1
2017/03/16 16:51:08,E551010R,1
2017/03/16 16:51:08,E620003L,2
2017/03/16 17:38:04,E620002R,1
2017/03/16 17:38:16,E620002L,2
2017/03/16 20:18:15,E632501R,1
2017/03/16 20:18:16,E551010L,1
2017/03/16 21:16:15,E620002L,2
2017/03/17 00:52:52,E620002L,1
2017/03/17 00:53:21,E620002R,1
2017/03/17 06:06:55,E620003L,1
2017/03/17 06:07:07,E620002L,1
2017/03/17 07:19:26,E551010R,1
2017/03/17 07:19:26,E632102L,1
2017/03/17 11:36:50,E620002R,1
2017/03/17 11:36:58,E620002L,1
2017/03/17 13:00:41,E620002L,1
2017/03/17 13:00:46,E620002R,1
2017/03/17 16:33:22,E620002L,1
2017/03/17 16:39:41,E620002L,1
2017/03/17 16:39:46,E620002R,1
2017/03/17 20:34:15,E551010L,1
2017/03/17 20:45:21,E632501R,1
2017/03/17 20:51:30,E551010L,1
2017/03/17 20:51:31,E632501R,1
2017/03/17 21:02:12,E551010L,2
2017/03/17 21:02:12,E632501R,2
2017/03/17 21:03:42,E632507R,1
2017/03/17 21:04:49,E620002R,2
2017/03/17 21:06:36,E551010L,1
2017/03/18 01:24:13,E620002L,1
2017/03/18 01:24:13,E620002R,1
2017/03/18 01:53:22,E551010L,1
2017/03/18 01:54:06,E632501R,1
2017/03/18 01:59:13,E551010L,1
2017/03/18 01:59:14,E632501R,1
2017/03/18 02:59:55,E620002R,1
2017/03/18 04:16:48,E600003R,1
2017/03/18 04:16:49,E620003R,1
2017/03/18 04:38:19,E620002L,2
2017/03/18 04:40:21,E620002R,1
2017/03/18 04:45:23,E620002L,1
2017/03/18 04:54:41,E551092L,1
2017/03/18 04:55:02,E551010R,1
2017/03/18 04:55:40,E620002L,3
2017/03/18 04:56:14,E620002R,1
2017/03/18 06:40:52,E620002R,2
2017/03/18 06:42:20,E620002L,2
2017/03/18 06:52:59,E600003L,1
2017/03/18 06:52:59,E620003L,1
2017/03/18 06:53:17,E551010R,1
2017/03/18 06:54:22,E620002L,2
2017/03/18 07:47:29,E620003L,2
2017/03/18 07:47:41,E551010R,1
2017/03/18 08:55:21,E551010R,1
2017/03/18 08:55:22,E632104L,1
2017/03/18 08:56:56,E620002L,1
2017/03/18 08:57:06,E620002R,1
2017/03/18 09:40:58,E620003R,3
2017/03/18 11:37:47,E620002L,1
2017/03/18 11:37:48,E620002R,1
2017/03/18 11:55:57,E620003L,1
2017/03/18 11:56:08,E620002L,2
2017/03/19 07:20:16,E551092R,1
2017/03/19 07:20:32,E551010L,1
2017/03/20 08:32:36,E620002L,1
2017/03/20 08:32:41,E620002R,1
2017/03/20 08:35:16,E620002L,2
2017/03/20 08:35:19,E620002R,1
2017/03/20 08:39:47,E620002R,1
2017/03/20 08:40:24,E620002L,2
2017/03/20 08:43:12,E620002L,1
2017/03/20 08:43:32,E620002R,1
2017/03/20 08:58:27,E620002R,1
2017/03/20 09:06:16,E620002L,1
2017/03/20 09:20:17,E620002L,2
2017/03/20 09:33:05,E620002L,1
2017/03/20 09:44:44,E620002L,2
2017/03/20 09:44:49,E620002R,2
2017/03/20 09:50:46,E620002L,3
2017/03/20 11:04:57,E620002L,1
2017/03/20 11:06:58,E620002R,1
2017/03/20 11:08:32,E620002L,2
2017/03/20 11:09:51,E620002R,2
2017/03/20 11:11:19,E620002L,1
2017/03/20 11:13:40,E620002L,2
2017/03/20 11:14:02,E620002R,2
2017/03/20 11:35:40,E620002R,1
2017/03/20 11:35:41,E620002L,2
2017/03/20 11:40:44,E620002L,2
2017/03/20 11:41:11,E620002R,1
2017/03/20 11:44:55,E620002R,1
2017/03/20 23:56:06,E620002R,1
2017/03/20 23:56:14,E620002L,1
2017/03/21 00:19:41,E620002R,1
2017/03/21 00:27:53,E620002L,1
2017/03/21 01:02:43,E600003L,1
2017/03/21 01:02:43,E620003L,1
2017/03/21 01:03:08,E551010R,1
2017/03/21 01:03:43,E620002L,1
2017/03/21 03:30:01,E600003R,1
2017/03/21 03:30:01,E620003R,1
2017/03/21 03:39:03,E620002R,1
2017/03/21 03:45:59,E620002R,1
2017/03/21 04:46:14,E551010L,1
2017/03/21 04:46:14,E620003R,2
2017/03/21 09:01:46,E620002L,2
2017/03/21 09:09:50,E620002L,1
2017/03/21 09:09:56,E620002R,1
2017/03/21 09:16:15,E620003R,2
2017/03/21 09:16:34,E620002R,2
2017/03/21 10:57:33,E620003R,2
2017/03/21 10:57:41,E620002R,1
2017/03/21 10:59:08,E620002L,1
2017/03/21 10:59:32,E620003L,26
2017/03/21 11:01:38,E620002L,1
2017/03/21 12:52:02,E620002L,2
2017/03/21 12:52:20,E620002R,3
2017/03/21 15:47:21,E620002L,2
2017/03/21 16:41:07,E605179R,1
2017/03/21 16:41:07,E620003R,1
2017/03/21 16:42:36,E551010L,1
2017/03/21 18:18:51,E551010R,1
2017/03/21 18:18:51,E620003L,1
2017/03/21 23:23:55,E620002L,2
2017/03/21 23:24:20,E620002R,1
2017/03/21 23:40:06,E620002L,1
2017/03/21 23:48:57,E620002L,1
2017/03/22 02:19:45,E620002L,1
2017/03/22 02:19:45,E620002R,1
2017/03/22 02:26:07,E620002R,2
2017/03/22 05:16:18,E632501R,1
2017/03/22 05:16:24,E551010L,1
2017/03/22 08:14:27,E620002L,1
2017/03/22 08:14:27,E620002R,1
2017/03/22 08:19:23,E620002L,2
2017/03/22 08:48:06,E620003L,2
2017/03/22 10:55:37,E620002L,1
2017/03/22 10:56:11,E620002R,1
2017/03/22 10:58:32,E620002L,2
2017/03/22 10:59:54,E620002R,1
2017/03/22 11:12:52,E620002R,1
2017/03/22 11:13:10,E620002L,1
2017/03/22 11:15:24,E620002L,1
2017/03/22 11:16:58,E620002R,2
2017/03/22 12:15:29,E632501R,1
2017/03/22 12:15:43,E551010L,1
2017/03/22 12:32:13,E551010L,2
2017/03/22 12:32:13,E632501R,2
2017/03/22 12:34:14,E620002R,1
2017/03/22 12:37:45,E551010L,1
2017/03/22 12:37:45,E632501R,1
2017/03/22 17:23:31,E551010L,1
