StartTime,ErrCode,Repetition
2017/05/10 13:29:44,E620002L,1
2017/05/10 13:29:44,E620002R,1
2017/05/10 13:36:17,E620003R,1
2017/05/10 13:38:02,E620002R,1
2017/05/10 13:40:48,E620002L,1
2017/05/10 21:07:53,E551010L,1
2017/05/10 21:07:53,E620003R,1
2017/05/11 01:00:56,E551010L,1
2017/05/11 01:00:57,E620003R,6
2017/05/11 03:23:30,E620002L,1
2017/05/11 03:36:07,E620002L,1
2017/05/11 03:36:10,E620002R,1
2017/05/11 03:38:42,E620003R,1
2017/05/11 03:39:04,E620002R,1
2017/05/11 03:42:19,E620002L,2
2017/05/11 06:12:40,E620002L,1
2017/05/11 06:12:40,E620002R,1
2017/05/11 06:30:11,E620002L,1
2017/05/11 06:30:36,E620002R,1
2017/05/11 13:28:19,E620003L,1
2017/05/11 13:28:34,E551010R,1
2017/05/11 13:28:54,E620002L,2
2017/05/12 01:19:04,E551010R,1
2017/05/12 01:19:05,E620003L,2
2017/05/12 05:21:36,E620002L,2
2017/05/12 05:28:06,E620002L,1
2017/05/12 05:31:45,E620002R,1
2017/05/12 10:20:11,E620003L,3
2017/05/12 10:23:32,E551010R,1
2017/05/12 13:48:36,E620002L,1
2017/05/12 13:48:47,E620002R,1
2017/05/12 16:23:03,E620002L,1
2017/05/12 16:23:13,E620002R,1
2017/05/12 17:08:15,E632501R,1
2017/05/12 19:25:52,E620002L,1
2017/05/12 19:26:00,E620002R,1
2017/05/12 21:49:57,E620002L,1
2017/05/12 21:49:58,E620002R,1
2017/05/13 08:42:47,E600003R,1
2017/05/13 08:42:47,E620003R,1
2017/05/13 15:28:38,E620002L,1
2017/05/13 15:28:45,E620002R,1
2017/05/13 16:53:09,E600003L,1
2017/05/13 16:53:10,E620003L,1
2017/05/13 16:54:48,E551010R,1
2017/05/13 17:22:50,E620002R,1
2017/05/13 17:22:56,E620002L,3
2017/05/13 20:05:04,E600003L,1
2017/05/13 20:05:04,E620003L,1
2017/05/13 21:15:43,E620002R,2
2017/05/13 21:15:57,E620002L,3
