StartTime,ErrCode,Repetition
2017/03/04 05:18:55,E620029L,1
2017/03/04 05:19:23,E550903L,1
2017/03/04 05:19:31,E620002L,1
2017/03/04 05:36:23,E602017L,1
2017/03/04 06:59:59,E620002L,1
2017/03/04 07:03:28,E620002L,2
2017/03/04 07:57:47,E620003L,1
2017/03/04 07:57:48,E620029L,1
2017/03/04 07:59:38,E550903L,1
2017/03/04 07:59:56,E620002L,1
2017/03/04 09:12:55,E620002L,2
2017/03/04 11:55:29,E620002L,1
2017/03/04 13:39:52,E620002L,1
2017/03/04 21:21:49,E620002L,1
2017/03/04 21:29:10,E620002L,1
2017/03/05 07:16:59,E620002L,1
2017/03/05 07:29:18,E620003L,1
2017/03/05 07:29:19,E620029L,1
2017/03/05 07:31:11,E620002L,1
2017/03/06 07:06:53,E620032L,1
2017/03/06 07:54:32,E620002L,1
2017/03/06 08:34:18,E630223L,1
2017/03/06 08:50:22,E620002L,1
2017/03/06 08:52:29,E620002L,3
2017/03/06 08:59:11,E620002L,2
2017/03/06 09:05:35,E620002L,1
2017/03/06 09:07:59,E620002L,1
2017/03/06 09:17:37,E620002L,1
2017/03/06 09:21:31,E620002L,1
2017/03/06 09:27:02,E630224L,1
2017/03/06 09:27:19,E620002L,1
2017/03/06 10:03:55,E630267L,2
2017/03/06 10:04:05,E620002L,1
2017/03/06 10:15:14,E630267L,1
2017/03/06 10:15:49,E620002L,1
2017/03/06 10:26:52,E630267L,1
2017/03/06 11:06:51,E620002L,1
2017/03/06 11:32:56,E620002L,2
2017/03/06 11:42:47,E630234L,1
2017/03/06 12:30:00,E620002L,1
2017/03/06 12:34:34,E620002L,1
2017/03/06 13:02:59,E620002L,2
2017/03/06 13:32:54,E620002L,1
2017/03/06 14:08:08,E630224L,1
2017/03/06 14:11:12,E620002L,1
2017/03/06 14:51:02,E620002L,1
2017/03/06 16:08:29,E630261L,1
2017/03/06 19:57:02,E630224L,1
2017/03/07 16:11:33,E620002L,1
2017/03/07 16:17:34,E620002L,1
2017/03/07 16:33:07,E630224L,1
2017/03/07 16:46:33,E630261L,1
2017/03/07 22:23:43,E620002L,1
2017/03/07 22:26:35,E620002L,1
2017/03/07 22:26:37,E620003L,1
2017/03/07 22:26:37,E620029L,1
2017/03/08 01:33:23,E620002L,2
2017/03/08 07:33:31,E620002L,1
2017/03/08 08:06:14,E630236L,2
2017/03/08 08:07:26,E630221L,1
2017/03/08 08:49:54,E630224L,1
2017/03/08 09:16:13,E620002L,1
2017/03/08 09:41:55,E630261L,1
2017/03/08 11:12:34,E630261L,1
2017/03/08 11:23:34,E630261L,1
2017/03/08 12:01:26,E630235L,1
2017/03/08 12:01:43,E620002L,2
2017/03/08 13:14:34,E630261L,1
2017/03/08 13:15:18,E620002L,1
2017/03/08 13:46:27,E630235L,1
2017/03/08 13:47:04,E620002L,1
2017/03/08 14:50:50,E630261L,2
2017/03/08 14:51:11,E620002L,2
2017/03/08 15:45:49,E630261L,1
2017/03/08 17:02:25,E630261L,1
2017/03/08 17:45:43,E630261L,1
2017/03/08 18:18:11,E630261L,1
2017/03/08 18:35:16,E630261L,1
2017/03/08 19:10:27,E630261L,1
2017/03/08 19:46:14,E630261L,1
2017/03/08 20:51:54,E620002L,1
2017/03/08 20:56:02,E620002L,1
2017/03/09 03:34:26,E620003L,1
2017/03/09 03:34:29,E620029L,1
2017/03/09 03:37:34,E601043L,1
2017/03/09 03:46:58,E630261L,1
2017/03/09 07:16:23,E630267L,1
2017/03/09 07:18:20,E620002L,1
2017/03/09 09:28:03,E620002L,1
2017/03/09 09:47:50,E630227L,1
2017/03/09 10:10:02,E620002L,1
2017/03/09 10:52:14,E620002L,1
2017/03/09 11:13:00,E620002L,1
2017/03/09 11:23:44,E620002L,1
2017/03/09 11:26:40,E620002L,1
2017/03/09 11:30:47,E630224L,1
2017/03/09 11:30:57,E620002L,1
2017/03/09 13:51:53,E620002L,1
2017/03/09 13:54:43,E620002L,1
2017/03/09 20:11:49,E620002L,1
2017/03/09 20:18:22,E620002L,2
2017/03/09 20:23:09,E620002L,3
2017/03/09 20:37:19,E620002L,3
2017/03/10 00:00:50,E602017L,1
2017/03/10 00:13:39,E610042L,1
2017/03/10 07:18:13,E530024L,1
2017/03/10 07:20:06,E620002L,1
2017/03/10 07:22:06,E600016L,1
2017/03/10 07:22:07,E620002L,1
2017/03/10 07:24:37,E620002L,1
2017/03/10 08:07:01,E630224L,2
2017/03/10 08:12:12,E620002L,1
2017/03/10 08:16:14,E620002L,1
2017/03/10 08:29:45,E620002L,1
2017/03/10 10:12:34,E630224L,1
2017/03/10 10:12:48,E620002L,1
2017/03/10 10:24:47,E620002L,2
2017/03/10 10:29:31,E620002L,2
2017/03/10 10:32:13,E620002L,2
2017/03/10 11:59:00,E620002L,1
2017/03/10 12:16:10,E630224L,1
2017/03/10 12:25:50,E630224L,1
2017/03/10 12:26:03,E620002L,2
2017/03/10 12:41:03,E620002L,1
2017/03/10 12:45:04,E620002L,1
2017/03/10 17:04:49,E630224L,1
2017/03/10 17:05:01,E620002L,1
2017/03/10 18:31:08,E602017L,1
2017/03/10 18:38:24,E620002L,1
2017/03/10 19:02:44,E620002L,1
2017/03/11 00:21:20,E620002L,1
2017/03/11 04:44:48,E630222L,1
2017/03/11 05:24:48,E620002L,1
2017/03/13 07:16:09,E620032L,1
2017/03/13 08:52:14,E620002L,1
2017/03/13 10:21:38,E620003L,1
2017/03/13 10:21:38,E620029L,1
2017/03/13 10:21:48,E550903L,1
2017/03/13 10:24:36,E620002L,1
2017/03/13 11:33:37,E620003L,1
2017/03/13 11:33:37,E620029L,1
2017/03/13 11:37:28,E601043L,1
2017/03/13 12:07:08,E620003L,1
2017/03/13 12:07:08,E620029L,1
2017/03/13 12:24:33,E620002L,1
2017/03/13 12:30:06,E620002L,1
2017/03/13 12:38:29,E620002L,2
2017/03/13 12:43:31,E630227L,1
2017/03/13 18:46:42,E620002L,1
2017/03/13 18:55:46,E620002L,1
2017/03/13 19:21:04,E630235L,1
2017/03/13 19:22:17,E620002L,1
2017/03/13 19:37:06,E630235L,1
2017/03/14 00:18:26,E620003L,1
2017/03/14 00:18:29,E620029L,1
2017/03/14 00:18:39,E601043L,1
2017/03/14 00:42:34,E630224L,1
2017/03/14 00:51:34,E620002L,1
2017/03/14 00:54:12,E620002L,1
2017/03/14 01:52:36,E630261L,1
2017/03/14 05:07:19,E630261L,1
2017/03/14 05:19:10,E630261L,1
2017/03/14 05:38:58,E630235L,1
2017/03/14 05:52:38,E630261L,1
2017/03/14 05:58:50,E630261L,1
2017/03/14 06:02:50,E630235L,1
2017/03/14 16:34:01,E620003L,1
2017/03/14 16:34:02,E620029L,1
2017/03/14 16:34:15,E550903L,1
2017/03/14 16:35:23,E620002L,1
2017/03/14 17:51:11,E630261L,1
2017/03/14 19:39:15,E620003L,1
2017/03/14 19:39:16,E620029L,1
2017/03/14 19:39:29,E550903L,1
2017/03/15 05:38:24,E620002L,1
2017/03/15 12:19:43,E620003L,1
2017/03/15 12:19:43,E620029L,1
2017/03/15 12:20:07,E550903L,1
2017/03/15 16:35:44,E620002L,1
2017/03/15 16:47:36,E602017L,1
2017/03/15 19:03:54,E620002L,1
2017/03/15 20:44:57,E602017L,1
2017/03/15 20:54:29,E620002L,1
2017/03/15 21:00:20,E620002L,1
2017/03/15 21:14:51,E630227L,3
2017/03/15 21:34:09,E630227L,1
2017/03/15 21:41:26,E630227L,1
2017/03/15 21:41:40,E620002L,2
2017/03/15 21:48:03,E630227L,2
2017/03/15 21:48:24,E620002L,1
2017/03/15 21:58:25,E630261L,1
2017/03/15 22:06:08,E630227L,1
2017/03/15 22:16:39,E630227L,1
2017/03/15 22:24:59,E620002L,1
2017/03/15 23:03:59,E630234L,1
2017/03/15 23:40:11,E630233L,1
2017/03/15 23:44:42,E620002L,1
2017/03/15 23:59:40,E630235L,2
2017/03/16 00:04:31,E620002L,1
2017/03/16 00:17:42,E620002L,1
2017/03/16 03:10:17,E620002L,1
2017/03/16 03:14:19,E620002L,1
2017/03/16 03:24:38,E620002L,1
2017/03/16 03:29:03,E620002L,1
2017/03/16 14:19:57,E620002L,1
2017/03/16 14:37:22,E602017L,1
2017/03/16 14:53:10,E601043L,1
2017/03/16 14:53:11,E620003L,1
2017/03/16 14:53:11,E620029L,1
2017/03/16 15:57:37,E620002L,1
2017/03/16 16:13:11,E620002L,1
2017/03/16 16:20:48,E620002L,1
2017/03/16 16:23:00,E620002L,1
2017/03/16 17:54:28,E630261L,1
2017/03/16 18:13:46,E620002L,1
2017/03/16 18:23:26,E630235L,1
2017/03/16 18:24:55,E620002L,1
2017/03/16 18:31:20,E630235L,1
2017/03/17 00:02:04,E630234L,1
2017/03/17 08:34:10,E601043L,1
2017/03/17 08:34:10,E620029L,1
2017/03/17 08:36:58,E620002L,1
2017/03/17 11:54:22,E620002L,1
2017/03/17 12:29:35,E620002L,1
2017/03/17 13:51:54,E630261L,1
2017/03/17 13:58:00,E620003L,1
2017/03/17 13:58:01,E620029L,1
2017/03/17 14:04:55,E620002L,3
2017/03/17 14:10:51,E620002L,1
2017/03/17 14:31:16,E620002L,1
2017/03/17 15:06:54,E630261L,1
2017/03/17 15:15:28,E630261L,1
2017/03/17 15:44:44,E630235L,2
2017/03/17 15:52:37,E630235L,1
2017/03/17 15:53:03,E620002L,1
2017/03/17 15:57:51,E630261L,1
2017/03/17 16:10:08,E630261L,1
2017/03/17 17:04:09,E630235L,1
2017/03/17 17:55:53,E620002L,1
2017/03/17 18:49:30,E620002L,1
2017/03/17 19:23:26,E620029L,1
2017/03/17 19:24:06,E601043L,1
2017/03/17 19:51:25,E620002L,1
2017/03/17 19:57:21,E620002L,1
2017/03/17 20:01:24,E620002L,1
2017/03/17 20:07:51,E620002L,1
2017/03/18 00:28:30,E620002L,2
2017/03/18 01:56:43,E620002L,1
2017/03/18 03:03:38,E620002L,1
2017/03/18 03:13:32,E620002L,1
2017/03/18 04:46:42,E600017L,1
2017/03/18 05:00:13,E620002L,1
2017/03/18 05:04:19,E620002L,1
2017/03/18 06:52:43,E620002L,1
2017/03/18 08:24:12,E602017L,1
2017/03/18 08:25:07,E620002L,2
2017/03/18 09:01:00,E602017L,1
2017/03/18 09:22:36,E620002L,1
2017/03/18 09:30:46,E620002L,3
2017/03/18 09:33:33,E620002L,2
2017/03/18 09:36:21,E620002L,2
2017/03/18 10:01:52,E620003L,1
2017/03/18 10:01:53,E620029L,1
2017/03/18 10:02:07,E601043L,1
2017/03/18 10:02:29,E620002L,1
2017/03/18 11:07:56,E620002L,3
2017/03/18 11:12:01,E620002L,2
2017/03/18 12:26:46,E620002L,3
2017/03/18 12:35:04,E630224L,1
2017/03/18 12:38:36,E620002L,2
2017/03/18 23:15:19,E620002L,2
2017/03/18 23:19:45,E620002L,1
2017/03/18 23:23:23,E620002L,1
2017/03/18 23:55:16,E602017L,1
2017/03/19 03:10:59,E602017L,1
2017/03/19 03:11:12,E620002L,1
2017/03/19 03:11:15,E620029L,1
2017/03/20 08:47:00,E620002L,1
2017/03/20 09:01:11,E620002L,1
2017/03/20 11:22:39,E620002L,1
2017/03/20 11:25:34,E620002L,2
2017/03/20 11:35:42,E620002L,1
2017/03/20 12:26:13,E620002L,1
2017/03/20 15:49:01,E610060L,1
2017/03/20 15:50:03,E620002L,1
2017/03/20 16:04:55,E610060L,1
2017/03/20 16:05:39,E620002L,1
2017/03/20 16:34:29,E610060L,1
2017/03/20 16:35:21,E620002L,1
2017/03/20 16:41:38,E620002L,2
2017/03/20 16:53:13,E620002L,1
2017/03/21 00:37:40,E620002L,2
2017/03/21 09:10:25,E620002L,1
2017/03/21 10:29:38,E620003L,1
2017/03/21 10:29:41,E620029L,1
2017/03/21 10:29:48,E601043L,1
2017/03/21 13:32:20,E630224L,1
2017/03/21 13:32:34,E620002L,2
2017/03/21 13:39:59,E620002L,1
2017/03/21 14:00:45,E630222L,1
2017/03/21 14:15:45,E630261L,1
2017/03/21 14:17:26,E630267L,1
2017/03/21 14:18:37,E620002L,1
2017/03/21 15:28:38,E630261L,1
2017/03/21 15:55:08,E620002L,1
2017/03/21 17:34:04,E620008L,1
2017/03/21 17:34:22,E550000L,1
2017/03/21 17:35:36,E620002L,1
2017/03/21 17:37:38,E620002L,3
2017/03/21 17:40:55,E620002L,1
2017/03/21 23:17:39,E602017L,1
2017/03/21 23:56:56,E620002L,1
2017/03/22 00:05:04,E620002L,1
2017/03/22 02:31:01,E620002L,1
2017/03/22 04:08:30,E630261L,1
2017/03/22 04:09:04,E620002L,1
2017/03/22 04:33:32,E630235L,1
2017/03/22 04:51:03,E630235L,1
2017/03/22 06:14:51,E630261L,1
2017/03/22 06:39:05,E630261L,1
2017/03/22 06:39:47,E620002L,2
2017/03/22 07:55:00,E630261L,1
2017/03/22 08:26:34,E620002L,1
2017/03/22 08:29:09,E620002L,1
2017/03/22 08:31:45,E620002L,2
2017/03/22 08:34:44,E620002L,1
2017/03/22 08:36:59,E620002L,1
2017/03/22 10:45:47,E620002L,1
2017/03/22 11:41:52,E630224L,1
2017/03/22 11:42:38,E620002L,2
2017/03/22 12:01:48,E620002L,1
2017/03/22 12:07:04,E620002L,1
2017/03/22 22:30:05,E620003L,1
2017/03/22 22:30:06,E620029L,1
2017/03/22 22:30:21,E550903L,1
2017/03/22 22:57:27,E620002L,2
2017/03/22 23:13:14,E620002L,1
2017/03/22 23:15:19,E620002L,1
2017/03/23 00:14:49,E620003L,1
2017/03/23 00:14:53,E620029L,1
2017/03/23 00:15:51,E601043L,1
2017/03/23 00:18:37,E620002L,1
2017/03/23 01:23:39,E620003L,1
2017/03/23 01:23:43,E620029L,1
2017/03/23 01:24:10,E601043L,1
2017/03/23 01:25:28,E620002L,1
2017/03/23 02:02:50,E620002L,1
2017/03/23 03:22:21,E620002L,2
2017/03/23 03:28:42,E620002L,1
2017/03/23 03:38:38,E620002L,1
2017/03/23 04:06:09,E630235L,1
2017/03/23 04:51:06,E550650L,1
2017/03/23 05:04:40,E550640L,1
2017/03/23 05:19:17,E550640L,1
2017/03/23 05:21:02,E610038L,1
2017/03/23 05:22:31,E620002L,1
2017/03/23 05:26:46,E550640L,1
2017/03/23 05:29:20,E550660L,2
2017/03/23 05:31:54,E620002L,1
2017/03/23 05:51:36,E530024L,1
2017/03/23 05:55:05,E550620L,1
2017/03/23 05:55:16,E620002L,2
2017/03/23 05:56:48,E550660L,1
2017/03/23 06:01:00,E610038L,1
2017/03/23 06:01:58,E620002L,2
2017/03/23 06:04:35,E620002L,5
2017/03/23 06:07:00,E530024L,1
2017/03/23 06:18:34,E550650L,1
2017/03/23 07:49:35,E620002L,1
2017/03/23 10:07:51,E620002L,1
2017/03/23 10:18:55,E630235L,1
2017/03/23 11:05:51,E630224L,1
2017/03/23 19:11:46,E620002L,1
2017/03/23 20:32:28,E630224L,1
2017/03/23 20:40:28,E602017L,1
2017/03/23 20:45:58,E620002L,1
2017/03/23 20:48:45,E620002L,2
2017/03/23 21:06:52,E620002L,1
2017/03/23 22:29:29,E620002L,2
2017/03/24 01:30:45,E620002L,3
2017/03/24 02:06:29,E620002L,1
2017/03/24 02:10:42,E620003L,1
2017/03/24 02:10:42,E620029L,1
2017/03/24 05:02:13,E620002L,1
2017/03/24 06:52:42,E620002L,1
2017/03/24 08:19:42,E620002L,1
2017/03/24 08:24:06,E620002L,1
2017/03/24 17:54:36,E620002L,1
2017/03/24 18:35:32,E620002L,1
2017/03/24 18:46:56,E620002L,1
2017/03/25 00:36:06,E620003L,1
2017/03/25 00:36:06,E620029L,1
2017/03/25 00:36:27,E550903L,1
2017/03/25 01:11:12,E620002L,1
2017/03/25 02:05:53,E620002L,1
2017/03/25 04:15:43,E620002L,1
2017/03/25 05:30:08,E602017L,1
2017/03/25 05:54:00,E620002L,1
2017/03/25 06:21:58,E630235L,1
2017/03/25 06:23:14,E620002L,1
2017/03/25 06:26:44,E620003L,1
2017/03/25 06:26:47,E620029L,1
2017/03/25 06:27:03,E601043L,1
2017/03/25 06:27:11,E620002L,1
2017/03/25 08:17:03,E620003L,1
2017/03/25 08:17:06,E620029L,1
2017/03/25 08:18:39,E601043L,1
2017/03/25 11:54:49,E620002L,1
2017/03/25 13:21:17,E620003L,1
2017/03/25 13:21:17,E620029L,1
2017/03/25 13:21:21,E601043L,1
2017/03/27 08:19:14,E620032L,1
2017/03/27 08:51:22,E620002L,1
2017/03/27 10:11:50,E620002L,1
2017/03/27 13:29:43,E602017L,1
2017/03/27 13:30:47,E620002L,1
2017/03/27 13:35:20,E620002L,1
2017/03/27 19:46:27,E620002L,1
2017/03/27 20:23:45,E620002L,1
2017/03/27 21:51:47,E620002L,1
2017/03/28 00:03:41,E620002L,1
2017/03/28 00:21:20,E630261L,1
2017/03/28 01:23:31,E630261L,2
2017/03/28 03:27:21,E630261L,1
2017/03/28 04:17:18,E620003L,1
2017/03/28 04:17:18,E620029L,2
2017/03/28 04:17:50,E550903L,1
2017/03/28 04:20:28,E620003L,1
2017/03/28 04:20:35,E601043L,1
2017/03/28 04:21:33,E620002L,1
2017/03/28 05:03:02,E630261L,1
2017/03/28 06:23:38,E620002L,1
2017/03/28 06:33:14,E620002L,3
2017/03/28 08:22:56,E602017L,1
2017/03/28 11:51:51,E630235L,1
2017/03/28 11:54:10,E620002L,1
2017/03/28 14:41:22,E620002L,1
2017/03/28 15:41:11,E620003L,1
2017/03/28 15:41:12,E620029L,1
2017/03/28 15:41:20,E550903L,1
2017/03/28 15:42:14,E620002L,1
2017/03/28 15:48:36,E620002L,1
2017/03/28 16:47:25,E630261L,1
2017/03/28 21:23:12,E602017L,1
2017/03/28 21:26:34,E620002L,1
2017/03/28 21:54:38,E620002L,1
2017/03/28 22:20:48,E620002L,1
2017/03/28 22:35:18,E620002L,1
2017/03/28 23:00:34,E630261L,1
2017/03/28 23:05:17,E630221L,1
2017/03/28 23:05:28,E620002L,1
2017/03/28 23:09:01,E630224L,1
2017/03/28 23:14:32,E620002L,1
2017/03/28 23:32:56,E620002L,1
2017/03/29 02:01:42,E630261L,1
2017/03/29 02:03:30,E630223L,1
2017/03/29 02:30:05,E630261L,1
2017/03/29 02:31:55,E620002L,4
2017/03/29 02:34:32,E620002L,1
2017/03/29 04:00:14,E620002L,1
2017/03/29 04:28:24,E620002L,2
2017/03/29 06:47:52,E630261L,1
2017/03/29 08:37:06,E620002L,1
2017/03/29 08:49:57,E620002L,1
2017/03/29 09:15:10,E630261L,1
2017/03/29 16:26:12,E620002L,1
2017/03/29 16:54:57,E630261L,1
2017/03/29 17:35:41,E620002L,1
2017/03/29 18:19:53,E601043L,1
2017/03/29 18:19:54,E620003L,1
2017/03/29 18:19:54,E620029L,1
2017/03/29 18:20:41,E620002L,1
2017/03/29 18:27:54,E620002L,1
2017/03/29 18:30:01,E620002L,1
2017/03/29 18:57:17,E630222L,1
2017/03/29 19:09:37,E620002L,1
2017/03/29 19:13:10,E620002L,2
2017/03/29 19:16:13,E620002L,1
2017/03/29 19:18:40,E620002L,1
2017/03/29 19:25:53,E630227L,1
2017/03/29 19:31:33,E630227L,1
2017/03/29 19:44:46,E630235L,1
2017/03/29 20:00:06,E630267L,1
2017/03/29 20:00:20,E620002L,1
2017/03/29 20:04:37,E630261L,1
2017/03/29 20:11:06,E630261L,1
2017/03/29 20:13:07,E620002L,1
2017/03/29 21:07:40,E620002L,1
2017/03/29 21:25:01,E620002L,1
2017/03/29 21:28:13,E620002L,1
2017/03/29 22:45:35,E620002L,1
2017/03/29 23:01:04,E620002L,1
2017/03/30 04:39:18,E620002L,1
2017/03/30 04:47:09,E620002L,1
2017/03/30 05:22:08,E630235L,1
2017/03/30 05:30:08,E630235L,1
2017/03/30 08:01:07,E630224L,1
2017/03/30 08:14:42,E620003L,1
2017/03/30 08:14:42,E620029L,1
2017/03/30 08:14:52,E550903L,1
2017/03/30 08:28:49,E620002L,1
2017/03/30 08:31:40,E620002L,1
2017/03/30 09:46:42,E620002L,1
2017/03/30 10:54:24,E630227L,1
2017/03/30 10:54:37,E620002L,1
2017/03/30 11:02:52,E630261L,1
2017/03/30 11:46:09,E620002L,1
2017/03/30 11:55:12,E620002L,2
2017/03/30 12:09:15,E620002L,1
2017/03/30 12:11:28,E620002L,1
2017/03/30 12:34:08,E620002L,1
2017/03/30 13:44:37,E620002L,1
2017/03/31 10:08:01,E620002L,1
2017/03/31 10:23:02,E620002L,2
2017/03/31 11:09:37,E620003L,1
2017/03/31 11:09:40,E620029L,1
2017/03/31 11:09:41,E601043L,1
2017/03/31 11:10:29,E620002L,1
2017/03/31 18:06:37,E620002L,2
2017/03/31 18:28:56,E620002L,1
2017/03/31 18:34:02,E602017L,1
2017/03/31 18:34:15,E620002L,1
2017/03/31 20:39:06,E630227L,2
2017/03/31 20:54:00,E620002L,1
2017/03/31 20:58:18,E620002L,1
2017/04/01 00:19:21,E630261L,1
2017/04/01 01:19:27,E630261L,1
2017/04/01 18:20:13,E620002L,2
2017/04/01 23:07:15,E620008L,1
2017/04/01 23:07:20,E550000L,1
2017/04/01 23:33:05,E620008L,3
2017/04/01 23:33:18,E550000L,3
2017/04/01 23:38:05,E620002L,1
2017/04/01 23:43:58,E620002L,1
2017/04/02 00:06:14,E550610L,1
2017/04/02 00:18:58,E550610L,3
2017/04/02 00:25:16,E550610L,2
2017/04/02 00:26:03,E620002L,2
2017/04/02 00:32:11,E550610L,1
2017/04/02 02:47:54,E550630L,1
2017/04/02 02:59:19,E620002L,1
2017/04/02 03:06:33,E620002L,1
2017/04/05 08:46:52,E620002L,1
2017/04/05 10:24:06,E620003L,1
2017/04/05 10:24:06,E620029L,1
2017/04/05 10:24:12,E550903L,1
2017/04/05 10:24:42,E620002L,1
2017/04/05 12:51:18,E630235L,1
2017/04/05 12:51:52,E620002L,2
2017/04/05 14:06:27,E620002L,2
2017/04/05 15:39:47,E620002L,1
2017/04/05 15:41:54,E620002L,1
2017/04/05 15:44:44,E620002L,1
2017/04/05 15:55:56,E620002L,1
2017/04/05 17:55:08,E620002L,1
2017/04/05 18:12:35,E620002L,1
2017/04/05 18:35:41,E601043L,1
2017/04/05 18:35:41,E620029L,1
2017/04/05 19:06:05,E620002L,2
2017/04/05 20:45:58,E620002L,1
2017/04/06 03:38:56,E620002L,1
2017/04/06 04:03:40,E630261L,1
2017/04/06 07:38:15,E610051L,1
2017/04/06 07:38:56,E620002L,1
2017/04/06 07:41:01,E620002L,1
2017/04/06 08:34:13,E620002L,1
2017/04/06 09:38:37,E620002L,2
2017/04/06 09:44:19,E620002L,1
2017/04/06 13:02:48,E620002L,1
2017/04/06 14:08:18,E630224L,1
2017/04/06 14:08:33,E620002L,1
2017/04/06 14:12:16,E620002L,1
2017/04/06 16:46:10,E602017L,1
2017/04/06 16:51:48,E620003L,1
2017/04/06 16:51:49,E620029L,1
2017/04/06 16:54:40,E550903L,1
2017/04/06 17:14:46,E620002L,2
2017/04/06 22:18:53,E620002L,2
2017/04/06 23:43:55,E630261L,1
2017/04/07 01:24:00,E620002L,1
2017/04/07 01:32:11,E620002L,1
2017/04/07 02:12:26,E630261L,2
2017/04/07 02:29:09,E630261L,1
2017/04/07 02:54:54,E630261L,1
2017/04/07 03:06:06,E630261L,2
2017/04/07 03:42:33,E630224L,1
2017/04/07 03:58:46,E630261L,1
2017/04/07 03:59:08,E620002L,1
2017/04/07 04:01:43,E620002L,1
2017/04/07 05:58:23,E620002L,1
2017/04/07 06:13:28,E620002L,1
2017/04/07 07:27:29,E630261L,1
2017/04/07 07:35:18,E630261L,1
2017/04/07 07:51:22,E630261L,1
2017/04/07 09:37:20,E620002L,1
2017/04/07 09:40:25,E620002L,1
2017/04/07 11:02:18,E550620L,1
2017/04/09 01:27:07,E630261L,1
2017/04/10 07:59:00,E620032L,1
2017/04/10 08:48:43,E620002L,1
2017/04/10 09:03:21,E620002L,1
2017/04/10 09:06:17,E620002L,1
2017/04/10 09:19:42,E630224L,1
2017/04/10 10:01:11,E620002L,2
2017/04/10 10:16:12,E630261L,1
2017/04/10 10:23:03,E630261L,1
2017/04/10 10:47:55,E620002L,1
2017/04/10 11:02:27,E620003L,1
2017/04/10 11:02:27,E620029L,1
2017/04/10 11:04:11,E550903L,1
2017/04/10 13:06:24,E550640L,1
2017/04/10 13:06:45,E620002L,1
2017/04/10 13:18:34,E630261L,2
2017/04/10 14:54:43,E620002L,1
2017/04/10 16:22:11,E630261L,1
2017/04/10 16:25:46,E620003L,1
2017/04/10 16:25:47,E620029L,1
2017/04/10 16:26:02,E601043L,1
2017/04/10 16:37:36,E630261L,1
2017/04/10 17:57:51,E630261L,1
2017/04/10 18:25:47,E630261L,1
2017/04/10 19:01:48,E630261L,2
